,Fid,Area,01_ID,02_ID,03_ID,04_ID,05_ID,06_ID,07_ID,08_ID,09_ID,10_ID,11_ID,12_ID
1303,1303.0,0.05451225,3.9677250000000015,8.72672,12.749840999999996,90.800047,95.54895399999998,120.00263100000001,113.264595,61.35053000000001,22.731010000000005,0.0,0.0,11.25988
1304,1304.0,0.0018900800000000001,3.5046599999999994,5.264875,8.182868999999997,99.527225,124.43518299999998,108.74361099999999,116.18942499999999,79.822755,33.007745,0.0,0.0,11.05976
1305,1305.0,0.10368598999999999,3.5372350000000026,5.9364789999999985,8.347760999999998,98.814113,122.57425700000002,110.040095,116.375575,78.80846500000001,33.46607,0.0,0.0,11.09104
1306,1306.0,0.015415330000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,1307.0,0.02252037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,1308.0,0.19708222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,1309.0,0.09637809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,1310.0,0.27017086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,1311.0,0.015415350000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,1312.0,0.0162099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,1313.0,0.49955553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,1314.0,0.53113239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,1315.0,0.06601028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,1316.0,0.07978713000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,1317.0,0.02293919,7.105500000000001,0.0,0.0,0.0,0.0,29.701898999999997,56.714526,38.523629000000014,30.98293799999999,19.088944999999995,0.27360500000000343,18.93222
1318,1318.0,0.02251453,3.7848750000000013,7.5387,9.690663,96.231554,114.50304200000001,115.43481899999999,115.785775,74.14118000000002,31.824380000000005,0.0,0.0,11.1552
1319,1319.0,0.037153250000000006,4.00675,8.631120000000003,12.282999000000004,91.69866900000001,98.31038000000001,119.77441,113.83283000000002,63.64034500000001,24.120519999999985,0.0,0.0,11.260080000000002
1320,1320.0,0.015415780000000002,4.00675,8.631120000000003,12.282999000000004,91.69866900000001,98.31038000000001,119.77441,113.83283000000002,63.64034500000001,24.120519999999985,0.0,0.0,11.260080000000002
1321,1321.0,0.08033150000000001,4.00675,8.631120000000003,12.282999000000004,91.69866900000001,98.31038000000001,119.77441,113.83283000000002,63.64034500000001,24.120519999999985,0.0,0.0,11.260080000000002
1322,1322.0,0.05479154,3.7498650000000016,6.833849000000001,9.438662999999998,97.32131600000001,117.60933200000001,113.35942999999999,116.15741000000001,75.89399,32.188715,0.0,0.0,11.157680000000001
1323,1323.0,0.04502876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,1324.0,0.13508635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,1325.0,0.04502888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,1326.0,0.01015189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,1327.0,0.022514500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,1328.0,0.022514450000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,1329.0,0.014417830000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,1330.0,0.04803218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,1331.0,0.01441778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,1332.0,0.1576012,3.7795699999999997,6.993926999999999,9.627774000000002,97.046999,116.718343,113.861489,116.11329500000001,75.37566000000001,31.978245,0.0,0.0,11.1648
1333,1333.0,0.12494000000000001,3.7795699999999997,6.993926999999999,9.627774000000002,97.046999,116.718343,113.861489,116.11329500000001,75.37566000000001,31.978245,0.0,0.0,11.1648
1334,1334.0,0.13755321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,1335.0,0.01441779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,1336.0,0.04781552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,1337.0,0.06754319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,1338.0,0.01441778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,1339.0,0.01541554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,1340.0,0.09005848999999999,7.1987749999999995,0.0,0.0,0.0,0.0,33.315327,56.353726999999985,35.547163999999995,30.310389,20.143600000000006,2.6085999999999956,18.943984
1341,1341.0,0.01541558,7.10735,0.0,0.0,0.0,0.0,30.424348,56.411321,38.16419299999999,33.591672,22.824945000000007,0.26413000000000153,18.794044000000003
1342,1342.0,0.02251452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,1343.0,0.015415530000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,1344.0,0.28565336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,1345.0,0.11257268999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,1346.0,0.05216949,3.8169199999999996,8.011272999999997,10.263965999999996,95.43809000000002,112.69354500000001,116.10586699999999,115.46408500000001,72.60640500000002,31.76548000000001,0.0,0.0,11.15008
1347,1347.0,0.018774440000000003,7.1987749999999995,0.0,0.0,0.0,0.0,33.315327,56.353726999999985,35.547163999999995,30.310389,20.143600000000006,2.6085999999999956,18.943984
1348,1348.0,0.04245732,3.809755000000001,8.018868999999999,10.248068999999994,95.51433100000001,113.102329,115.993611,115.49782,72.80626,32.040715000000006,0.0,0.0,11.14352
1349,1349.0,0.012800780000000001,7.1987749999999995,0.0,0.0,0.0,0.0,33.315327,56.353726999999985,35.547163999999995,30.310389,20.143600000000006,2.6085999999999956,18.943984
1350,1350.0,0.011552840000000002,3.809755000000001,8.018868999999999,10.248068999999994,95.51433100000001,113.102329,115.993611,115.49782,72.80626,32.040715000000006,0.0,0.0,11.14352
1351,1351.0,0.19327735000000001,7.1987749999999995,0.0,0.0,0.0,0.0,33.315327,56.353726999999985,35.547163999999995,30.310389,20.143600000000006,2.6085999999999956,18.943984
1352,1352.0,0.06231078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,1353.0,0.01435172,3.9323700000000024,9.120683000000001,9.015641999999993,93.943117,107.98434399999996,118.82223299999998,114.38531,69.39387500000001,33.75688499999998,0.0,0.0,11.28476
1354,1354.0,0.029901280000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,1355.0,0.04537058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,1356.0,0.11037193000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,1357.0,0.02251419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,1358.0,0.02483248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,1359.0,1.01721358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,1360.0,0.15487827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,1361.0,0.030742620000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,1362.0,0.33771979,3.8169199999999996,8.011272999999997,10.263965999999996,95.43809000000002,112.69354500000001,116.10586699999999,115.46408500000001,72.60640500000002,31.76548000000001,0.0,0.0,11.15008
1363,1363.0,0.41386105,3.8762599999999985,8.089253,10.547457000000001,94.74805599999999,109.70818699999998,116.964111,115.1477,70.906925,30.037540000000007,0.0,0.0,11.18928
1364,1364.0,0.47280568000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,1365.0,0.01441786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,1366.0,0.16075491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,1367.0,0.09005830999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,1368.0,0.06754371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,1369.0,0.022514640000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,1370.0,0.57538874,3.8670299999999997,8.056813000000002,10.477190999999998,94.885568,110.21829500000001,116.818813,115.21062000000002,71.22833,30.28763500000001,0.0,0.0,11.18436
1371,1371.0,0.20627617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,1372.0,0.06226545,6.438525,0.0,0.0,0.0,0.0,24.388511,57.119004,45.982326000000015,37.515354,28.15538,0.0,18.454996
1373,1373.0,0.04491099,3.1343250000000005,6.203080999999997,8.067746999999997,100.328865,129.61870000000002,109.15792300000001,118.63254,84.95589000000002,39.30984000000001,4.277740000000001,0.0,10.85588
1374,1374.0,0.16005026,3.9094450000000016,8.172581000000001,10.773722999999997,94.298122,107.917382,117.48130599999999,114.954235,69.83362,29.088710000000006,0.0,0.0,11.207640000000001
1375,1375.0,0.59222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,1376.0,0.06777383000000001,3.7606149999999996,7.613994,9.719168999999994,96.29168000000001,115.03950100000002,115.308453,115.87215499999999,74.425685,32.380035,0.0,0.0,11.13612
1377,1377.0,0.01395378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,1378.0,1.04845015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,1379.0,0.01229319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,1380.0,0.56060201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,1381.0,0.03653577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,1382.0,0.5375769100000001,3.8446450000000016,7.956560999999997,10.291949999999993,95.233423,111.42553199999999,116.469567,115.373445,72.02345500000001,30.827635000000008,0.0,0.0,11.173680000000001
1383,1383.0,0.08195964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,1384.0,0.034896510000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,1385.0,0.022514,26.339560000000002,33.767010000000006,0.0,41.4211,59.804050000000004,55.55624999999999,68.6281,42.66307499999999,11.912174999999998,9.599350000000001,7.891510000000004,29.909550000000003
1386,1386.0,0.022514,3.1652900000000006,6.206493000000002,8.118903000000003,100.11755600000001,128.943494,109.28622299999998,118.39006000000002,84.33064499999999,38.775825000000005,3.638810000000003,0.0,10.8762
1387,1387.0,0.03763239,3.141890000000002,6.344826999999997,8.152715999999998,100.303306,129.540762,109.587018,118.79359499999998,85.07753500000001,39.616730000000004,4.610655000000001,0.0,10.85004
1388,1388.0,0.224786,6.439475000000002,0.0,0.0,0.0,0.0,24.454240999999996,57.138839999999995,45.995791,37.559568,28.20569000000001,0.0,18.453704000000002
1389,1389.0,0.01941551,3.2946800000000014,4.205768999999998,7.120953000000007,100.97860200000001,129.072789,104.49220399999999,116.21419999999999,82.43126000000001,33.85036500000001,0.0,0.0,10.971960000000001
1390,1390.0,0.02251378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,1391.0,0.01419126,3.2946800000000014,4.205768999999998,7.120953000000007,100.97860200000001,129.072789,104.49220399999999,116.21419999999999,82.43126000000001,33.85036500000001,0.0,0.0,10.971960000000001
1392,1392.0,0.057945039999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,1393.0,0.10674380000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,1394.0,0.14997599,3.098445,5.165505000000001,7.467897000000001,100.44391600000002,129.919468,106.01083,117.35305000000001,83.8108,36.848254999999995,1.6695449999999994,0.0,10.903360000000001
1395,1395.0,0.10447358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,1396.0,1.00609341,3.8631449999999994,7.989421000000002,10.382643000000002,95.03740900000003,110.616167,116.716596,115.28365000000001,71.54639500000002,30.381175,0.0,0.0,11.18424
1397,1397.0,0.70966955,3.8762599999999985,8.089253,10.547457000000001,94.74805599999999,109.70818699999998,116.964111,115.1477,70.906925,30.037540000000007,0.0,0.0,11.18928
1398,1398.0,0.17021189,3.8631449999999994,7.989421000000002,10.382643000000002,95.03740900000003,110.616167,116.716596,115.28365000000001,71.54639500000002,30.381175,0.0,0.0,11.18424
1399,1399.0,0.93910538,3.8670299999999997,8.056813000000002,10.477190999999998,94.885568,110.21829500000001,116.818813,115.21062000000002,71.22833,30.28763500000001,0.0,0.0,11.18436
1400,1400.0,0.02472789,3.904015000000001,8.175969000000002,10.760681999999996,94.33042200000003,108.10701200000003,117.41570499999999,114.963495,69.92174500000002,29.219734999999986,0.0,0.0,11.20448
1401,1401.0,0.33772069000000005,3.904015000000001,8.175969000000002,10.760681999999996,94.33042200000003,108.10701200000003,117.41570499999999,114.963495,69.92174500000002,29.219734999999986,0.0,0.0,11.20448
1402,1402.0,0.09005884999999998,3.904015000000001,8.175969000000002,10.760681999999996,94.33042200000003,108.10701200000003,117.41570499999999,114.963495,69.92174500000002,29.219734999999986,0.0,0.0,11.20448
1403,1403.0,0.23133960000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,1404.0,1.6838566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,1405.0,0.26403795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,1406.0,2.5172799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,1407.0,0.11746509000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,1408.0,0.01969285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,1409.0,0.022513000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,1410.0,0.18713950000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,1411.0,0.06753876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,1412.0,0.02251306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,1413.0,0.02251306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,1414.0,0.02495031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,1415.0,0.43854293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,1416.0,0.061256420000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,1417.0,0.0135311,26.429904999999998,31.028545000000005,0.0,41.068225,50.29050000000001,61.608174999999996,65.3887,33.04797500000001,0.0,0.0,15.091855000000006,31.97425
1418,1418.0,0.01874552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,1419.0,0.03287346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,1420.0,0.26479862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,1421.0,0.07874260000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,1422.0,0.08908229000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,1423.0,0.043269430000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,1424.0,0.015414940000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,1425.0,0.015414940000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,1426.0,0.02251401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,1427.0,0.28102921000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,1428.0,0.061913310000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,1429.0,0.2026261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,1430.0,0.02251401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,1431.0,0.06754109999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,1432.0,0.20262266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,1433.0,0.0154147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,1434.0,0.049333300000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,1435.0,1.36105899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,1436.0,0.06754098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,1437.0,0.18010873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,1438.0,0.04502744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,1439.0,0.02251372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,1440.0,5.60929583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,1441.0,0.11149113000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,1442.0,0.13562153000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,1443.0,0.06754115000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,1444.0,0.015414750000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,1445.0,0.08247886999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,1446.0,0.05435914000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,1447.0,40.19452469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,1448.0,0.38273191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,1449.0,2.511927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,1450.0,0.18136334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,1451.0,0.01075828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,1452.0,0.042300660000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,1453.0,1.9947285100000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,1454.0,0.76531278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,1455.0,0.23645431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,1456.0,0.02251389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,1457.0,0.015414850000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,1458.0,0.015414859999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,1459.0,0.08195775999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,1460.0,0.21607157000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,1461.0,0.030742590000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,1462.0,0.01378143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,1463.0,0.04502703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,1464.0,0.045027290000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,1465.0,0.36314204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,1466.0,0.08231550999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,1467.0,0.06754061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,1468.0,0.6348012300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,1469.0,0.33770271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,1470.0,0.01230289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,1471.0,0.022513810000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,1472.0,0.04502759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,1473.0,0.04502751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,1474.0,8.07066282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,1475.0,0.03824831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,1476.0,0.01316231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,1477.0,0.02251367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,1478.0,0.15759598000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,1479.0,0.03476708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,1480.0,0.01255886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,1481.0,0.17715745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,1482.0,0.01610576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,1483.0,0.046050900000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,1484.0,0.088304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,1485.0,0.05980345,6.886975000000001,0.0,0.0,0.0,0.0,28.365432,56.001858999999996,38.145002000000005,27.329769000000013,8.781195000000011,0.30710499999999996,19.191504000000002
1486,1486.0,0.02251421,3.4584350000000015,4.8155660000000005,7.433609999999987,98.71376900000001,119.687017,112.18017599999997,114.990515,76.25233000000001,29.08706500000001,0.0,0.0,11.28912
1487,1487.0,0.02251421,6.886975000000001,0.0,0.0,0.0,0.0,28.365432,56.001858999999996,38.145002000000005,27.329769000000013,8.781195000000011,0.30710499999999996,19.191504000000002
1488,1488.0,0.02251421,3.6114299999999986,5.4063300000000005,8.426493,98.40967500000001,118.38556200000001,114.41693500000001,115.63147000000001,75.87128500000003,29.845145000000002,0.0,0.0,11.283920000000002
1489,1489.0,5.3739965100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,1490.0,0.71067445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,1491.0,0.02251421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,1492.0,3.2406331600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,1493.0,0.20262804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,1494.0,0.053674030000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,1495.0,0.09005694999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,1496.0,6.85001681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,1497.0,0.11798961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,1498.0,0.10594071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,1499.0,0.10575959000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,1500.0,3.43971582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
