,Fid,Area,01_WE,02_WE,03_WE,04_WE,05_WE,06_WE,07_WE,08_WE,09_WE,10_WE,11_WE,12_WE
0,0.0,1.0090782600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.19119886,7.210545500000003,11.9988109,20.641567799999997,141.17208845000002,169.86010065000002,178.05159870000006,172.19393075000002,109.43708975000001,48.45802849999999,0.0,0.0,16.296608000000003
2,2.0,0.050159760000000005,7.210545500000003,11.9988109,20.641567799999997,141.17208845000002,169.86010065000002,178.05159870000006,172.19393075000002,109.43708975000001,48.45802849999999,0.0,0.0,16.296608000000003
3,3.0,0.7720089700000001,7.3515890000000015,12.644994599999995,20.827409399999993,135.641954,162.55419039999995,173.79133659999997,166.71078899999998,105.43869700000002,47.37656699999998,0.0,0.0,15.757392
4,4.0,0.14283853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5.0,0.34389446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6.0,0.41430664,5.330736500000001,7.977051749999998,12.419258699999997,143.0271619,175.44652000000002,160.56227435,167.70130150000003,112.30969200000001,45.01657675000002,0.0,0.0,16.17649
7,7.0,0.32932930000000005,5.290984999999997,13.269373599999998,18.110353799999995,131.92082119999998,172.0272484,156.52280839999995,157.279801,96.10750100000003,57.80922699999999,4.48484400000001,0.0,15.287607999999999
8,8.0,0.11160208,6.624184000000002,11.791215800000002,17.399781,135.8576898,160.12180659999999,172.3276548,165.680347,105.416976,46.420066000000006,0.0,0.0,15.822239999999999
9,9.0,0.15107600000000002,5.361209,8.897908600000001,14.278252799999988,137.26915019999998,162.2521432,166.1021152,163.718051,105.27769000000002,44.024645000000014,0.0,0.0,15.767584
10,10.0,0.03328225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11.0,0.55077931,10.286154999999999,0.0,0.0,0.0,0.0,39.349918750000015,81.36913235000003,57.09521884999999,42.49486725000001,23.446717500000002,0.0,27.502103600000005
12,12.0,0.31449992000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13.0,0.09679631000000001,6.211713000000002,10.156678699999997,16.8078084,141.81384105000004,169.5376018,173.10206574999998,170.24755950000005,109.43017325000002,46.31071625000002,0.0,0.0,16.321084000000003
14,14.0,0.04041554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15.0,0.19516830000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16.0,0.7508649700000001,12.24289375,0.0,0.0,0.0,0.0,55.859349050000006,86.62832005,53.96548955000001,45.79707840000001,18.178396250000002,16.19610850000001,27.705318200000004
17,17.0,0.18534762000000002,12.352078750000002,0.0,0.0,0.0,0.0,56.31324545000001,86.82278245,53.96616525,46.030025250000016,18.452417250000014,16.73912625000001,27.702458800000006
18,18.0,0.22945418,12.263012500000002,0.0,0.0,0.0,0.0,55.98978090000001,86.69128194999999,53.962630149999995,45.875952599999984,18.136172250000005,16.37077550000001,27.704233600000002
19,19.0,0.33571771,12.263012500000002,0.0,0.0,0.0,0.0,55.98978090000001,86.69128194999999,53.962630149999995,45.875952599999984,18.136172250000005,16.37077550000001,27.704233600000002
20,20.0,0.3794218,11.368725000000001,0.0,0.0,0.0,0.0,51.4282723,84.67798595000001,54.0759607,43.48043804999999,17.38441250000001,10.67590775000001,27.729869600000008
21,21.0,0.01372515,0.0,0.0,0.0,48.527247149999994,81.04174990000001,123.02125815000002,176.90662650000002,128.92694864999999,62.9431225,16.68142785,0.0,0.0
22,22.0,0.04033298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23.0,0.08209987999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24.0,0.25164596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25.0,2.49731707,9.667947500000002,38.67365035,29.821823750000014,65.81302484999999,27.94643145000001,0.0,0.0,0.0,0.0,0.0,0.0,13.2581823
26,26.0,0.19655585000000003,9.667947500000002,38.67365035,29.821823750000014,65.81302484999999,27.94643145000001,0.0,0.0,0.0,0.0,0.0,0.0,13.2581823
27,27.0,3.34897771,5.153771249999998,6.992234950000004,11.3104437,144.0270297,178.61218755000002,157.04154095,167.278699,113.72041150000003,44.86310875000002,0.0,0.0,16.140356000000004
28,28.0,0.53898444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29.0,0.12157016000000001,4.337822999999999,7.231707000000001,10.4550558,140.62148240000002,181.88725519999997,148.41516199999998,164.29427,117.33511999999999,51.58755699999999,2.337362999999999,0.0,15.264704
30,30.0,1.14510656,10.712109800000002,42.091007,55.107100999999986,126.50218559999999,107.47010399999996,0.0,0.0,0.0,0.0,0.0,0.0,15.1276944
31,31.0,0.46576314,0.0,0.0,0.0,0.0,0.0,0.0,57.94948319999999,72.5277294,84.94861200000001,57.16161500000001,0.0,0.7712180000000001
32,32.0,0.13436753,6.366551250000003,11.395059900000005,16.913574299999997,141.03504750000002,165.4170556,177.40055305,171.11306450000004,108.71235800000002,47.62025475000001,0.0,0.0,16.372994000000002
33,33.0,0.35025475,5.330736500000001,7.977051749999998,12.419258699999997,143.0271619,175.44652000000002,160.56227435,167.70130150000003,112.30969200000001,45.01657675000002,0.0,0.0,16.17649
34,34.0,0.9899435200000001,8.199249750000002,13.587077100000002,24.39973725,140.93908215000002,171.23411485000005,182.40488150000002,174.13046375000002,109.86173675000002,50.73396300000002,0.0,0.0,16.286458000000003
35,35.0,1.32032539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36.0,1.2970904500000002,3.3879685,6.100521199999999,4.550156549999989,140.66472910000002,163.3692757,169.89239795,163.22240375,104.57015025000001,35.073013249999995,0.0,0.0,16.905144000000004
37,37.0,0.27761545000000004,3.3879685,6.100521199999999,4.550156549999989,140.66472910000002,163.3692757,169.89239795,163.22240375,104.57015025000001,35.073013249999995,0.0,0.0,16.905144000000004
38,38.0,2.3223102900000003,3.3625065000000034,6.210589250000001,5.0578624499999965,140.89312295000002,162.61654735,170.36502255,163.83491275000003,104.723988,36.19554525000003,0.0,0.0,16.839952000000004
39,39.0,0.33717977000000005,6.366551250000003,11.395059900000005,16.913574299999997,141.03504750000002,165.4170556,177.40055305,171.11306450000004,108.71235800000002,47.62025475000001,0.0,0.0,16.372994000000002
40,40.0,1.82722708,7.060579250000001,12.250171299999996,19.679365199999992,140.98671030000003,167.45976340000004,179.27043535000004,172.25768725000006,109.18739975000003,48.80800050000001,0.0,0.0,16.339876000000004
41,41.0,0.09320529000000001,0.0,0.0,0.0,79.33396455,116.49651625,168.81146355000004,198.42582420000005,108.34528470000001,36.68021210000001,6.438394400000001,0.0,0.0
42,42.0,0.38812055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43.0,0.10450492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44.0,0.15002801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45.0,0.00967178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46.0,0.005841890000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47.0,2.0858045500000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48.0,0.18949628000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49.0,0.21648470000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50.0,0.0209326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,51.0,0.007141540000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52.0,0.02521248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53.0,0.03680437,4.135907999999999,10.342562999999997,12.189080399999977,142.07795,186.547858,157.1032428,170.395953,125.880503,63.905834999999996,16.254364,0.0,14.896840000000001
54,54.0,0.14951588999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55.0,0.015475960000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56.0,0.11720827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57.0,1.15285558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58.0,0.3478625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59.0,0.19271526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60.0,0.6704557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61.0,0.16601653,3.3200577500000006,6.277477750000004,5.297560499999987,141.00065640000003,161.92266869999997,170.8144196,164.19194625000003,104.72381400000003,36.8397005,0.0,0.0,16.804862000000004
62,62.0,0.23183137000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63.0,0.22462421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64.0,1.11202245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65.0,0.1689603,5.548788000000001,12.177152400000002,18.262217399999997,126.72019080000001,132.347733,168.14886619999996,158.405485,84.808402,30.779742000000002,0.3250169999999983,0.0,15.757280000000002
66,66.0,0.01130803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67.0,0.053119290000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68.0,0.4081099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69.0,0.01853033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70.0,0.00203453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71.0,0.00203061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72.0,0.00249169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,73.0,1.46815676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74.0,0.24313849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,75.0,0.029156420000000006,5.439559000000005,8.355593099999998,12.893452199999997,142.54820225000003,173.7303754,162.24215880000003,167.78588000000005,111.40617525000002,44.698598999999994,0.0,0.0,16.209260000000004
76,76.0,0.79959628,10.198393750000003,0.0,0.0,0.0,0.0,36.93268030000001,80.79701890000001,57.47414735000001,41.65031040000001,21.548044000000015,0.0,27.523598400000008
77,77.0,0.30222953,5.696033,12.707535399999996,14.678172599999998,130.0624374,143.44381659999993,167.7903416,160.03914500000002,94.19364500000002,39.497997000000005,0.0,0.0,15.844192
78,78.0,0.08245910000000001,8.4213245,13.714529200000003,25.816793249999993,141.17713300000003,172.66243300000002,183.2941317,174.75947375,110.07253775000002,51.445449,0.0,0.0,16.254616000000006
79,79.0,0.20593975,6.675655000000001,11.4792538,19.182088799999992,136.4335644,162.00991940000003,172.94731299999998,166.41008300000001,105.52724700000002,47.155738,0.0,0.0,15.742104
80,80.0,0.84032694,8.440790750000003,13.7363285,25.898142600000003,141.17809290000002,172.73380054999998,183.34876045000004,174.79271500000002,110.08293425000001,51.48238050000002,0.0,0.0,16.253746000000003
81,81.0,0.21005996000000002,6.624184000000002,11.791215800000002,17.399781,135.8576898,160.12180659999999,172.3276548,165.680347,105.416976,46.420066000000006,0.0,0.0,15.822239999999999
82,82.0,0.7534783300000001,6.433805000000002,11.661228599999998,16.206149400000005,135.7386646,159.07482219999997,171.71236319999997,165.212747,105.37485000000001,45.93577099999997,0.0,0.0,15.850744
83,83.0,2.1578743,6.364624,11.650174200000002,15.632093400000002,135.65572860000003,158.52395719999996,171.46993080000001,165.000346,105.39415600000002,45.71938,0.0,0.0,15.867207999999998
84,84.0,0.45509792,6.364624,11.650174200000002,15.632093400000002,135.65572860000003,158.52395719999996,171.46993080000001,165.000346,105.39415600000002,45.71938,0.0,0.0,15.867207999999998
85,85.0,0.25743953,7.231994000000003,12.555424000000004,19.839838200000006,135.7794858,161.73845239999994,174.0144406,166.677833,105.76761299999998,47.397287000000006,0.0,0.0,15.792895999999999
86,86.0,0.14385877000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,87.0,0.27050066,0.0,0.0,0.0,60.40333875000002,78.93140250000002,81.70296875000001,50.513309250000006,0.0,0.0,0.0,0.0,0.0
88,88.0,0.15425866000000002,10.2818775,0.0,0.0,0.0,0.0,38.44879740000001,81.08178730000002,56.858768800000014,41.34396164999999,20.122585250000004,0.0,27.585124800000003
89,89.0,0.01824875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,90.0,2.67419141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,91.0,0.37765713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,92.0,0.62517619,3.1146709999999995,4.606138599999997,0.0,133.1942444,162.4774928,160.95423960000002,151.054974,98.20502300000001,21.78311100000001,0.0,0.0,17.045560000000002
93,93.0,0.13478938000000001,3.1146709999999995,4.606138599999997,0.0,133.1942444,162.4774928,160.95423960000002,151.054974,98.20502300000001,21.78311100000001,0.0,0.0,17.045560000000002
94,94.0,0.02251383,3.245465999999999,4.8033328000000015,0.0,133.90173860000002,162.65374299999996,160.63973379999996,152.39795900000001,99.227387,24.360602000000018,0.0,0.0,16.876552
95,95.0,1.0209917400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96.0,0.15759207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,97.0,0.8084262700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,98.0,0.01436745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,99.0,0.02213083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,100.0,0.08585264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,101.0,0.02251355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,102.0,0.11256796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,103.0,0.31009857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,104.0,3.10081101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,105.0,0.55203318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,106.0,0.44755317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,107.0,0.02251307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,108.0,0.35857651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,109.0,0.11256534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,110.0,0.01329972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,111.0,0.022513110000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,112.0,0.5306397700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,113.0,0.13522646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,114.0,0.022272550000000002,0.0,0.0,0.0,56.8419628,103.47395660000002,86.29236699999998,81.66317180000001,27.789062000000012,0.0,0.0,0.0,0.0
115,115.0,0.02251413,0.0,0.0,0.0,56.8419628,103.47395660000002,86.29236699999998,81.66317180000001,27.789062000000012,0.0,0.0,0.0,0.0
116,116.0,0.02238755,0.0,0.0,0.0,56.8419628,103.47395660000002,86.29236699999998,81.66317180000001,27.789062000000012,0.0,0.0,0.0,0.0
117,117.0,0.01056164,0.0,0.0,0.0,56.779624999999996,103.473468,86.137002,81.38559380000001,27.691139000000014,0.0,0.0,0.0,0.0
118,118.0,0.015415280000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,119.0,0.022514140000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,120.0,0.022514140000000002,0.0,0.0,0.0,56.812883400000004,103.5156136,86.1801164,81.52130280000002,27.758794,0.0,0.0,0.0,0.0
121,121.0,2.78164423,5.5384420000000025,10.0051756,14.831207999999986,136.576846,158.9342678,169.928136,164.55586,104.86413700000003,45.08015399999999,0.0,0.0,15.790263999999999
122,122.0,25.69039786,5.5384420000000025,10.0051756,14.831207999999986,136.576846,158.9342678,169.928136,164.55586,104.86413700000003,45.08015399999999,0.0,0.0,15.790263999999999
123,123.0,9.5725449,5.5384420000000025,10.0051756,14.831207999999986,136.576846,158.9342678,169.928136,164.55586,104.86413700000003,45.08015399999999,0.0,0.0,15.790263999999999
124,124.0,1.25582676,5.5384420000000025,10.0051756,14.831207999999986,136.576846,158.9342678,169.928136,164.55586,104.86413700000003,45.08015399999999,0.0,0.0,15.790263999999999
125,125.0,6.34812668,6.366551250000003,11.395059900000005,16.913574299999997,141.03504750000002,165.4170556,177.40055305,171.11306450000004,108.71235800000002,47.62025475000001,0.0,0.0,16.372994000000002
126,126.0,0.017538250000000002,6.366551250000003,11.395059900000005,16.913574299999997,141.03504750000002,165.4170556,177.40055305,171.11306450000004,108.71235800000002,47.62025475000001,0.0,0.0,16.372994000000002
127,127.0,6.7567752,6.238494500000001,11.23324425,16.39440615,141.03863045,165.0679043,177.04628470000003,170.88716175000002,108.61585325000003,47.3791995,0.0,0.0,16.380708000000002
128,128.0,49.973994790000006,5.980263999999999,10.864925400000002,15.502086300000002,141.10232605000002,164.55088215,176.37890915000003,170.48551175000003,108.44407175000002,46.922188500000026,0.0,0.0,16.389234000000002
129,129.0,0.02251403,0.0,0.0,0.0,56.2655226,104.36045200000001,85.25568100000001,79.38697899999998,27.236349000000008,0.0,0.0,0.0,0.0
130,130.0,2.4963457200000003,7.074825500000003,12.334996299999998,19.444526099999994,140.88183760000004,167.16771745,179.21045610000002,172.1586885,109.22931925000002,48.682089749999975,0.0,0.0,16.352520000000002
131,131.0,0.4684619,38.23279525000001,47.403697250000015,0.0,60.8835425,63.46428875,96.82414875,101.43137875000001,46.99098375,7.406563750000005,0.0,31.253111500000003,44.61821100000001
132,132.0,0.23202513,36.509277000000004,45.67703,0.0,59.154199999999996,58.99725999999999,94.017,99.00337999999998,45.019589999999994,8.935535000000002,0.0,31.063494000000006,42.691880000000005
133,133.0,0.31201795000000004,36.509277000000004,45.67703,0.0,59.154199999999996,58.99725999999999,94.017,99.00337999999998,45.019589999999994,8.935535000000002,0.0,31.063494000000006,42.691880000000005
134,134.0,9.12912729,36.509277000000004,45.67703,0.0,59.154199999999996,58.99725999999999,94.017,99.00337999999998,45.019589999999994,8.935535000000002,0.0,31.063494000000006,42.691880000000005
135,135.0,0.04394551000000001,8.448553399999998,36.902494999999995,53.124903999999994,133.69799940000001,95.71588599999998,0.0,0.0,0.0,0.0,0.0,0.0,15.0123792
136,136.0,0.0413457,3.0078300000000002,6.9879138,10.550076600000002,138.9158428,150.03120299999998,168.28238559999997,164.96336499999998,103.412617,47.54061199999999,0.0,0.0,15.500464000000001
137,137.0,0.04750453,4.369316000000003,2.1633121999999947,6.777943199999992,143.67610180000003,186.50601899999998,133.46590739999996,159.73847399999997,116.03326700000001,42.492996000000005,0.0,0.0,15.323616000000001
138,138.0,0.18005670000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,139.0,0.05053038000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,140.0,0.53928485,3.3306420000000028,6.978153000000003,9.4449012,137.91126020000002,153.0683322,167.1331928,163.00262299999997,102.99365300000002,43.78854199999999,0.0,0.0,15.736112
141,141.0,3.75073593,7.9875787500000035,0.0,0.0,0.0,0.0,52.84446990000001,86.23530480000001,50.45568045000002,45.42337425000002,0.0,13.256719250000009,27.403503600000004
142,142.0,0.8550635500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,143.0,5.63299454,3.3306420000000028,6.978153000000003,9.4449012,137.91126020000002,153.0683322,167.1331928,163.00262299999997,102.99365300000002,43.78854199999999,0.0,0.0,15.736112
144,144.0,0.01960367,5.288115000000001,13.715863,18.8045172,131.681893,174.84869779999997,154.52819339999996,156.360127,95.39366900000002,60.43051699999997,5.906670000000004,0.0,15.289287999999999
145,145.0,1.27924962,36.509277000000004,45.67703,0.0,59.154199999999996,58.99725999999999,94.017,99.00337999999998,45.019589999999994,8.935535000000002,0.0,31.063494000000006,42.691880000000005
146,146.0,0.62279536,36.633912,45.68043200000001,0.0,59.019065,59.791025,93.803325,98.59374000000001,45.1234,8.247155000000008,0.0,30.71446700000001,42.836948
147,147.0,0.01551011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,148.0,0.86950296,9.667947500000002,38.67365035,29.821823750000014,65.81302484999999,27.94643145000001,0.0,0.0,0.0,0.0,0.0,0.0,13.2581823
149,149.0,0.10534687,9.55927,38.900043200000006,30.2532321,65.6332002,29.807671750000008,0.0,0.0,0.0,0.0,0.0,0.0,13.222773300000002
150,150.0,0.00689794,9.55927,38.900043200000006,30.2532321,65.6332002,29.807671750000008,0.0,0.0,0.0,0.0,0.0,0.0,13.222773300000002
151,151.0,2.46306157,9.667947500000002,38.67365035,29.821823750000014,65.81302484999999,27.94643145000001,0.0,0.0,0.0,0.0,0.0,0.0,13.2581823
152,152.0,0.035548340000000005,28.250863300000002,51.55416855,49.41784875000001,123.58821685,104.53674225000002,0.0,0.0,0.0,0.0,0.0,0.0,22.096970500000005
153,153.0,0.04795639,10.5352766,44.16612275,56.69792175,130.78323720000003,117.07767625000001,0.0,0.0,0.0,0.0,0.0,0.0,15.626913900000002
154,154.0,0.03575586,25.398580199999994,51.5835936,48.09955499999999,117.83306639999998,110.30632199999998,0.0,0.0,0.0,0.0,0.0,0.0,21.251538
155,155.0,0.38066131999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,156.0,0.37753984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,157.0,0.05330731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,158.0,0.03184982,4.371695625000003,3.0541156249999983,7.124006999999995,140.35294075000002,180.942625875,134.35649149999998,157.26253125,113.15016624999998,42.32894875000001,0.0,0.0,15.087050000000001
159,159.0,0.057978459999999996,4.371695625000003,3.0541156249999983,7.124006999999995,140.35294075000002,180.942625875,134.35649149999998,157.26253125,113.15016624999998,42.32894875000001,0.0,0.0,15.087050000000001
160,160.0,0.0225152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,161.0,0.015416000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,162.0,0.27018076,5.441505999999999,12.329958199999998,15.655374000000005,130.97729679999998,149.390388,165.27319899999998,160.123201,94.965479,43.255954,0.0,0.0,15.654687999999998
163,163.0,0.03763437,5.378443000000002,12.593564200000001,14.962583999999996,131.58646199999998,152.89832739999997,164.72568699999997,160.19094,96.519367,46.80372899999997,0.0,0.0,15.658551999999998
164,164.0,0.027118680000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,165.0,0.02251523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,166.0,0.01541599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,167.0,0.014418279999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,168.0,0.02251522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,169.0,0.40984185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,170.0,0.02251523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,171.0,0.02251523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,172.0,0.99905695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,173.0,0.058103440000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,174.0,0.02251521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,175.0,0.01651182,5.441505999999999,12.329958199999998,15.655374000000005,130.97729679999998,149.390388,165.27319899999998,160.123201,94.965479,43.255954,0.0,0.0,15.654687999999998
176,176.0,0.026166969999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,177.0,0.33154321000000003,9.513629999999997,0.0,0.0,0.0,0.0,47.77794839999999,75.5979868,43.1193462,54.51248459999999,25.035563000000003,2.666174000000008,26.5983088
178,178.0,0.03606447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,179.0,0.33773466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,180.0,0.045031270000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,181.0,0.02251563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,182.0,0.29724214000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,183.0,0.014418260000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,184.0,0.01541597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
