,Fid,Area,WE_m3_ha_yr
2496,2496.0,4.13891866,0.0
2497,2497.0,0.030392380000000004,0.0
2498,2498.0,0.04958529,0.0
2499,2499.0,0.013225360000000002,266631.905218459
2500,2500.0,0.04933403,71478.10414028612
2501,2501.0,0.11588189,0.0
2502,2502.0,2.17621574,1620.3829745299058
2503,2503.0,1.2274990700000001,0.0
2504,2504.0,0.45797677999999997,0.0
2505,2505.0,0.029608530000000004,0.0
2506,2506.0,0.33517326,10520.836101304742
2507,2507.0,0.030391500000000002,0.0
2508,2508.0,0.01541487,0.0
2509,2509.0,0.033641250000000004,104475.5163972801
2510,2510.0,0.07056195,0.0
2511,2511.0,0.05011402,0.0
2512,2512.0,2.15860804,0.0
2513,2513.0,1.51852068,2310.8842956290855
2514,2514.0,0.88599653,3966.930847912012
2515,2515.0,0.2784042,0.0
2516,2516.0,0.030392230000000003,0.0
2517,2517.0,0.29223319000000003,0.0
2518,2518.0,0.015414810000000001,0.0
2519,2519.0,0.04647088,0.0
2520,2520.0,0.04980045,0.0
2521,2521.0,0.23933314000000003,0.0
2522,2522.0,0.11675184999999999,0.0
2523,2523.0,0.015414800000000001,0.0
2524,2524.0,0.3560082,0.0
2525,2525.0,0.060737490000000005,0.0
2526,2526.0,0.018107520000000002,0.0
2527,2527.0,0.03039224,0.0
2528,2528.0,0.20452596,0.0
2529,2529.0,0.030742750000000003,77086.09411975181
2530,2530.0,0.16771405,0.0
2531,2531.0,0.011508000000000001,205929.6593673966
2532,2532.0,1.37799754,0.0
2533,2533.0,0.08173633,0.0
2534,2534.0,0.20049276000000002,0.0
2535,2535.0,0.2862304,0.0
2536,2536.0,0.16574063000000003,0.0
2537,2537.0,2.45675524,956.9401484211344
2538,2538.0,0.022513850000000002,0.0
2539,2539.0,0.03037665,0.0
2540,2540.0,0.01541479,0.0
2541,2541.0,0.25733191000000005,0.0
2542,2542.0,0.37222133,9436.745116138292
2543,2543.0,0.09103524,0.0
2544,2544.0,0.13464981,0.0
2545,2545.0,0.03073907,0.0
2546,2546.0,0.033687150000000006,0.0
2547,2547.0,0.05385178,0.0
2548,2548.0,1.3714042400000002,0.0
2549,2549.0,3.788883170000001,0.0
2550,2550.0,0.19603126,40095.10409717307
2551,2551.0,0.02108461,372778.7128147023
2552,2552.0,0.04504501,0.0
2553,2553.0,3.4660259,0.0
2554,2554.0,0.022705410000000002,0.0
2555,2555.0,0.33720934,0.0
2556,2556.0,0.13141946000000002,62882.61691228986
2557,2557.0,0.01862993,194038.02601512725
2558,2558.0,0.10969678,0.0
2559,2559.0,0.36772848,0.0
2560,2560.0,176.81959471000002,13.150641134053531
2561,2561.0,0.5623948900000001,14610.503178647297
2562,2562.0,0.42885191000000006,19160.162602517026
2563,2563.0,0.03968648,208286.06245754217
2564,2564.0,0.05843598,141456.35363692022
2565,2565.0,0.24929388,33158.217329683335
2566,2566.0,1.58208349,5224.844772256614
2567,2567.0,0.05283629,154070.2696196118
2568,2568.0,0.16897222,48176.566810804754
2569,2569.0,0.01982288,410661.8940335612
2570,2570.0,0.09910954000000001,82136.40630357077
2571,2571.0,8.517820060000002,953.8326777004017
2572,2572.0,0.0154147,0.0
2573,2573.0,0.33314523,0.0
2574,2574.0,0.01902859,0.0
2575,2575.0,1.38793802,5887.611595220944
2576,2576.0,0.42521927,0.0
2577,2577.0,0.8562784299999998,0.0
2578,2578.0,0.06951158,0.0
2579,2579.0,0.0419811,194650.44936888263
2580,2580.0,0.012856850000000001,635480.3490746176
2581,2581.0,0.12659612,0.0
2582,2582.0,0.031041600000000003,157603.12516107416
2583,2583.0,0.07029952,0.0
2584,2584.0,0.47277506999999996,5340.694779020391
2585,2585.0,13.17816434,611.4605571840971
2586,2586.0,1.6673609,0.0
2587,2587.0,1.01215439,0.0
2588,2588.0,0.14555198,0.0
2589,2589.0,3.43976098,0.0
2590,2590.0,1.0379074000000001,0.0
2591,2591.0,0.10694943000000001,0.0
2592,2592.0,5.67929432,0.0
2593,2593.0,0.2275346,0.0
2594,2594.0,11.525106110000001,0.0
2595,2595.0,0.044628570000000006,0.0
2596,2596.0,0.054796420000000005,47338.848194827326
2597,2597.0,26.19625709,0.0
2598,2598.0,0.01541495,0.0
2599,2599.0,0.04502802,0.0
2600,2600.0,0.03038939,0.0
2601,2601.0,0.18048731,45441.34475714664
2602,2602.0,0.0121829,0.0
2603,2603.0,3.63122187,714.3599319641683
2604,2604.0,0.85715027,0.0
2605,2605.0,4.86107387,0.0
2606,2606.0,0.07936124,0.0
2607,2607.0,4.81121217,0.0
2608,2608.0,0.30172799,0.0
2609,2609.0,5.66385553,0.0
2610,2610.0,0.08862177,92718.4407172188
2611,2611.0,0.01811868,0.0
2612,2612.0,0.21946712000000004,37440.106417763156
2613,2613.0,2.0690121,0.0
2614,2614.0,0.7638310800000001,10757.446958036846
2615,2615.0,0.01097501,748689.279371955
2616,2616.0,0.21967338,37404.95242527792
2617,2617.0,16.67751488,0.0
2618,2618.0,0.10239054,80250.30757724296
2619,2619.0,13.493911970000001,0.0
2620,2620.0,1.1867686600000003,0.0
2621,2621.0,0.8884780000000001,0.0
2622,2622.0,0.07585181999999999,0.0
2623,2623.0,11.70031909,687.5357624114163
2624,2624.0,3.32726801,0.0
2625,2625.0,0.4982199,0.0
2626,2626.0,0.02015919,0.0
2627,2627.0,0.20269525000000002,0.0
2628,2628.0,0.03119858,0.0
2629,2629.0,0.29294962,0.0
2630,2630.0,0.017231200000000002,0.0
2631,2631.0,0.15009217000000002,0.0
2632,2632.0,0.24260635000000003,10196.977556440708
2633,2633.0,0.015414590000000002,160487.66175422113
2634,2634.0,0.17845735000000001,13632.10495953235
2635,2635.0,3.8380160900000004,0.0
2636,2636.0,6.19530429,0.0
2637,2637.0,0.13228759,18868.478577620164
2638,2638.0,0.01357997,0.0
2639,2639.0,0.40456769000000004,0.0
2640,2640.0,0.31336435,0.0
2641,2641.0,0.03046735,0.0
2642,2642.0,0.65987858,0.0
2643,2643.0,0.07479756,107361.68163774328
2644,2644.0,0.014318190000000001,0.0
2645,2645.0,0.29324623000000005,0.0
2646,2646.0,0.39062800000000003,0.0
2647,2647.0,0.21738243000000004,0.0
2648,2648.0,0.06073048,0.0
2649,2649.0,0.0101787,0.0
2650,2650.0,0.21850211,0.0
2651,2651.0,22.86605197,0.0
2652,2652.0,0.59142331,0.0
2653,2653.0,27.47438364,0.0
2654,2654.0,0.8367038099999998,0.0
2655,2655.0,0.03373127,0.0
2656,2656.0,6.672467690000001,0.0
2657,2657.0,0.5497981200000001,0.0
2658,2658.0,16.05124575,0.0
2659,2659.0,0.84328867,3016.545141060652
2660,2660.0,1.24646794,0.0
2661,2661.0,0.31473285,0.0
2662,2662.0,0.09415171000000001,0.0
2663,2663.0,0.33082397,24122.513632400933
2664,2664.0,0.08621873000000001,0.0
2665,2665.0,0.61630902,13175.048682558629
2666,2666.0,1.30119319,6240.350321845752
2667,2667.0,2.56874803,0.0
2668,2668.0,0.51336574,0.0
2669,2669.0,6.327612910000001,1261.187408230697
2670,2670.0,1.6609467400000002,4811.695578510842
2671,2671.0,0.058678650000000006,0.0
2672,2672.0,2.95580355,2757.6124908571815
2673,2673.0,0.9783466399999999,8295.436791197033
2674,2674.0,2.2724700700000002,0.0
2675,2675.0,0.18378613000000002,0.0
2676,2676.0,0.03335384,243921.57844494065
2677,2677.0,0.68244658,0.0
2678,2678.0,0.08901584000000001,88897.58145853589
2679,2679.0,0.025566020000000002,0.0
2680,2680.0,2.2505943200000003,0.0
2681,2681.0,1.36261505,5905.839146573346
2682,2682.0,0.44063165,17958.975229083073
2683,2683.0,0.030388770000000002,260401.88159968302
2684,2684.0,0.09300783,0.0
2685,2685.0,0.17020888,0.0
2686,2686.0,0.01419153,565858.0733719338
2687,2687.0,0.72233342,10955.180348017127
2688,2688.0,1.4232616500000002,5559.970570063488
2689,2689.0,0.43169052,18330.93969147157
2690,2690.0,0.04933328000000001,160404.75896798266
2691,2691.0,0.030741269999999998,0.0
2692,2692.0,1.37897522,0.0
2693,2693.0,0.01041866,0.0
2694,2694.0,0.14053517,0.0
2695,2695.0,0.07599623000000001,0.0
2696,2696.0,0.01541497,0.0
2697,2697.0,1.6067523300000002,0.0
2698,2698.0,0.15966215,50913.82903211562
2699,2699.0,0.12265372000000001,0.0
2700,2700.0,0.03170311,256410.5353701892
2701,2701.0,0.01902333,425524.27634909336
2702,2702.0,0.5204641600000001,0.0
2703,2703.0,0.14525195000000002,0.0
2704,2704.0,2.3988300500000004,0.0
2705,2705.0,0.8433513699999998,0.0
2706,2706.0,0.10589096,0.0
2707,2707.0,0.31528923000000003,0.0
2708,2708.0,0.56182804,0.0
2709,2709.0,0.015414990000000002,0.0
2710,2710.0,16.96627663,0.0
2711,2711.0,0.11323695,0.0
2712,2712.0,0.02781845,0.0
2713,2713.0,0.32941182,0.0
2714,2714.0,0.16999403000000002,0.0
2715,2715.0,2.17717087,0.0
2716,2716.0,2.0663783000000002,0.0
2717,2717.0,0.39399749000000006,0.0
2718,2718.0,4.28836609,0.0
2719,2719.0,0.24019394000000002,0.0
2720,2720.0,0.35125596000000003,0.0
2721,2721.0,0.07181224,0.0
2722,2722.0,1.74700726,0.0
2723,2723.0,0.40650613,0.0
2724,2724.0,1.0754084400000001,0.0
2725,2725.0,0.02459636,326315.71289410297
2726,2726.0,1.2103107800000001,6612.926004013612
2727,2727.0,3.02497081,0.0
2728,2728.0,0.37855360000000005,0.0
2729,2729.0,0.18353784,0.0
2730,2730.0,5.27269727,0.0
2731,2731.0,0.15666818000000002,0.0
2732,2732.0,4.4103409099999995,0.0
2733,2733.0,0.10825604000000001,0.0
2734,2734.0,1.44639255,0.0
2735,2735.0,0.026772370000000004,0.0
2736,2736.0,0.47976931000000006,0.0
2737,2737.0,0.66776524,0.0
2738,2738.0,0.29369724,0.0
2739,2739.0,0.03968123,0.0
2740,2740.0,0.07723093,0.0
2741,2741.0,0.09103614,0.0
2742,2742.0,0.1570805,0.0
2743,2743.0,0.01143327,0.0
2744,2744.0,0.08870123,0.0
2745,2745.0,0.06372862,0.0
2746,2746.0,50.913196670000005,0.0
2747,2747.0,0.02380521,0.0
2748,2748.0,0.12736672000000002,0.0
2749,2749.0,0.18483854,0.0
2750,2750.0,0.015416470000000002,0.0
2751,2751.0,0.14911925,34376.63259438335
2752,2752.0,0.08900013000000001,57597.867216598446
2753,2753.0,2.82567934,2850.4226541147445
2754,2754.0,0.4350340100000001,0.0
2755,2755.0,0.38493944,0.0
2756,2756.0,1.11492354,0.0
2757,2757.0,0.7330107100000001,0.0
2758,2758.0,0.30744378000000006,0.0
2759,2759.0,0.06676262000000001,121289.6332109195
2760,2760.0,0.38286287,0.0
2761,2761.0,0.25693192,0.0
2762,2762.0,0.0640593,0.0
2763,2763.0,0.0144969,0.0
2764,2764.0,1.25601819,0.0
2765,2765.0,0.01513944,0.0
2766,2766.0,0.14732603,0.0
2767,2767.0,0.04429476,0.0
2768,2768.0,0.18368709,0.0
2769,2769.0,0.59872858,0.0
2770,2770.0,1.48100545,0.0
2771,2771.0,0.34674573000000003,0.0
2772,2772.0,4.40015652,0.0
2773,2773.0,0.19221407000000001,0.0
2774,2774.0,0.03202637,0.0
2775,2775.0,0.31772602000000005,0.0
2776,2776.0,1.67428649,5495.19748558683
2777,2777.0,2.16055672,0.0
2778,2778.0,1.2720979700000001,3084.766331322735
2779,2779.0,0.22595315000000002,0.0
2780,2780.0,5.264186050000001,0.0
2781,2781.0,0.0307407,128201.0167627933
2782,2782.0,0.04005356,98392.97670419308
2783,2783.0,0.04439394,88393.25790862445
2784,2784.0,0.17170596000000002,22853.749444690206
2785,2785.0,3.1607877600000003,0.0
2786,2786.0,0.020578980000000004,0.0
2787,2787.0,1.68595124,0.0
2788,2788.0,0.024099680000000002,0.0
2789,2789.0,0.47962698000000004,0.0
2790,2790.0,0.06437812000000001,93286.4235550836
2791,2791.0,0.8626469800000001,4061.3696369747913
2792,2792.0,0.01541497,0.0
2793,2793.0,0.7837466200000001,0.0
2794,2794.0,0.38383730000000005,0.0
2795,2795.0,0.9602035900000001,0.0
2796,2796.0,3.22894908,0.0
2797,2797.0,0.58207832,15699.570463301225
2798,2798.0,7.67127853,0.0
2799,2799.0,0.88761962,0.0
2800,2800.0,2.01265889,0.0
2801,2801.0,0.49423074,0.0
2802,2802.0,0.2581194,35403.69146991664
2803,2803.0,0.18980669,48145.71920515552
2804,2804.0,0.01255217,226883.10212497122
2805,2805.0,0.1173245,68833.36694381823
2806,2806.0,0.1672899,0.0
2807,2807.0,0.70327404,11498.219010046212
2808,2808.0,0.04402343,183661.53695884213
2809,2809.0,1.96638984,0.0
2810,2810.0,2.35991015,0.0
2811,2811.0,0.01973983,144163.75287933077
2812,2812.0,0.10022788,80785.54122864816
2813,2813.0,0.01464998,0.0
2814,2814.0,0.97834915,8296.081072897134
2815,2815.0,0.0418569,67988.02524792806
2816,2816.0,0.08523375,0.0
2817,2817.0,0.20610464000000003,39055.44343882795
2818,2818.0,0.026140080000000003,0.0
2819,2819.0,0.15182288000000002,0.0
2820,2820.0,111.65358011000001,72.5186198599539
2821,2821.0,2.7385569100000002,2949.8171414666713
2822,2822.0,0.04933568000000001,164225.62847010518
2823,2823.0,0.39275343,0.0
2824,2824.0,1.5221203,0.0
2825,2825.0,0.15588392,0.0
2826,2826.0,0.06565069999999999,0.0
2827,2827.0,1.0272664800000002,0.0
2828,2828.0,0.13764315,0.0
2829,2829.0,2.73061183,0.0
2830,2830.0,0.44445262,0.0
2831,2831.0,0.57068326,0.0
2832,2832.0,2.20173756,0.0
2833,2833.0,7.46799587,0.0
2834,2834.0,53.10292976000001,0.0
2835,2835.0,7.51085297,0.0
2836,2836.0,4.48514486,0.0
2837,2837.0,0.12801746,0.0
2838,2838.0,2.0539339400000003,0.0
2839,2839.0,19.6465106,0.0
2840,2840.0,0.09725225000000001,0.0
2841,2841.0,2.1885370500000003,0.0
2842,2842.0,0.18355297,0.0
2843,2843.0,0.96169029,0.0
2844,2844.0,0.015967330000000002,0.0
2845,2845.0,0.7489466300000001,0.0
2846,2846.0,1.4485002200000001,0.0
2847,2847.0,0.02855349,179182.76715035533
2848,2848.0,0.05936277,136327.76216473724
2849,2849.0,2.81023011,0.0
2850,2850.0,0.8663791999999998,0.0
2851,2851.0,0.04733384,59417.09998597198
2852,2852.0,0.03250793,0.0
2853,2853.0,4.18455459,0.0
2854,2854.0,0.39038567,20499.420124719225
2855,2855.0,0.10508994,76150.77009274151
2856,2856.0,0.01866612,0.0
2857,2857.0,0.03346461,0.0
2858,2858.0,0.00646665,1235491.5317822983
2859,2859.0,0.05415993,51928.418371294065
2860,2860.0,0.8574891900000001,0.0
2861,2861.0,0.45788540000000005,0.0
2862,2862.0,0.11177434000000001,0.0
2863,2863.0,0.015414730000000001,0.0
2864,2864.0,0.23249694,0.0
2865,2865.0,0.13826020000000003,0.0
2866,2866.0,0.71207872,0.0
2867,2867.0,0.029491140000000002,0.0
2868,2868.0,0.14467829,0.0
2869,2869.0,0.8028052200000001,0.0
2870,2870.0,46.236071990000006,0.0
2871,2871.0,0.29000727000000004,0.0
2872,2872.0,0.039849840000000004,0.0
2873,2873.0,0.15282626000000002,0.0
2874,2874.0,0.22368344000000004,0.0
2875,2875.0,0.03074079,0.0
2876,2876.0,0.65616739,0.0
2877,2877.0,0.09091789000000002,0.0
2878,2878.0,0.62547987,0.0
2879,2879.0,0.20630067,0.0
2880,2880.0,0.002118,0.0
2881,2881.0,0.02531415,0.0
2882,2882.0,0.19554276,0.0
2883,2883.0,1.8101496,0.0
2884,2884.0,0.21481301,0.0
2885,2885.0,0.01634272,188826.97736362123
2886,2886.0,0.053689919999999995,0.0
2887,2887.0,8.36831315,0.0
2888,2888.0,0.05347240000000001,0.0
2889,2889.0,0.24636447,0.0
2890,2890.0,0.34690383,0.0
2891,2891.0,0.95769861,0.0
2892,2892.0,0.7602935499999999,0.0
2893,2893.0,0.29440661,0.0
2894,2894.0,2.71706952,0.0
2895,2895.0,0.01136167,0.0
2896,2896.0,0.015414730000000001,0.0
2897,2897.0,0.014594919999999999,0.0
2898,2898.0,2.05635198,0.0
2899,2899.0,0.21855618000000002,0.0
2900,2900.0,0.13887414,0.0
2901,2901.0,0.01789227,0.0
2902,2902.0,2.28159103,0.0
2903,2903.0,0.046395080000000005,0.0
2904,2904.0,0.38903674000000005,0.0
2905,2905.0,1.2174260700000001,0.0
2906,2906.0,1.7440159400000002,0.0
2907,2907.0,0.16626908,0.0
2908,2908.0,0.11635423000000002,0.0
2909,2909.0,0.027089120000000005,0.0
2910,2910.0,0.10338019,0.0
2911,2911.0,8.204996020000001,0.0
2912,2912.0,20.97703901,0.0
2913,2913.0,0.018751200000000003,442470.82576048456
2914,2914.0,4.5170025,0.0
2915,2915.0,2.00366269,0.0
2916,2916.0,0.43714212,0.0
2917,2917.0,0.040703840000000005,203834.79661869735
2918,2918.0,0.270204,30705.907196044467
2919,2919.0,0.50972693,0.0
2920,2920.0,0.01195872,0.0
2921,2921.0,0.19474591000000002,0.0
2922,2922.0,2.68399342,0.0
2923,2923.0,0.24922913,0.0
2924,2924.0,2.1913947300000003,0.0
2925,2925.0,0.11851610000000001,0.0
2926,2926.0,0.28374767,0.0
2927,2927.0,0.053339239999999996,0.0
2928,2928.0,0.03038941,0.0
2929,2929.0,0.3037937,0.0
2930,2930.0,0.014264330000000002,0.0
2931,2931.0,0.46220426,0.0
2932,2932.0,0.08437392,0.0
2933,2933.0,12.99955829,637.2250638986902
2934,2934.0,0.020009630000000004,0.0
2935,2935.0,0.06800628,0.0
2936,2936.0,0.01541495,0.0
2937,2937.0,0.45746844000000003,17862.74038926051
2938,2938.0,0.7465813600000001,10945.411200729679
2939,2939.0,0.14908699,54876.88894919671
2940,2940.0,0.027609440000000002,177194.94383080569
2941,2941.0,0.44326104,0.0
2942,2942.0,0.03449232,0.0
2943,2943.0,0.015414670000000002,530756.1040229858
2944,2944.0,0.24904044,0.0
2945,2945.0,0.0372703,0.0
2946,2946.0,0.12032346000000001,0.0
2947,2947.0,0.015551990000000002,524752.3577368554
2948,2948.0,0.6244108700000001,13078.926146817397
2949,2949.0,0.07256718,112538.80409849194
2950,2950.0,1.42317758,1813.4219975556389
2951,2951.0,0.01412686,576000.8653019851
2952,2952.0,0.12993261,62809.0470898722
2953,2953.0,0.8774978999999998,0.0
2954,2954.0,0.6022815,13565.542899790213
2955,2955.0,0.010917610000000001,748369.376081395
2956,2956.0,0.07202513,113385.7537501147
2957,2957.0,3.6057442600000003,0.0
2958,2958.0,0.11041233,0.0
2959,2959.0,0.0127918,0.0
2960,2960.0,0.09849471,108731.02825522305
2961,2961.0,0.034732490000000005,91472.02455107591
2962,2962.0,0.03074079,0.0
2963,2963.0,0.01101402,288455.18511860335
2964,2964.0,0.10843066,35527.631520457406
2965,2965.0,0.0137192,231576.99997084375
2966,2966.0,0.015414760000000001,0.0
2967,2967.0,0.07195449,0.0
2968,2968.0,0.08356571,38018.59851367265
2969,2969.0,0.01473697,0.0
2970,2970.0,0.28623552,30722.643898283473
2971,2971.0,3.861913010000001,817.800420626253
2972,2972.0,0.00044064,7210083.464960057
2973,2973.0,0.01204999,0.0
2974,2974.0,1.29904555,6817.912706756125
2975,2975.0,0.18642182000000002,0.0
2976,2976.0,0.03393202,0.0
2977,2977.0,0.6594641400000001,13333.53559148796
2978,2978.0,0.03949238000000001,0.0
2979,2979.0,0.22535929999999998,39021.73973738825
2980,2980.0,0.0711591,44647.15233891379
2981,2981.0,0.00016081000000000003,19756552.31639823
2982,2982.0,68.4897863,0.0
2983,2983.0,0.0012468800000000001,0.0
2984,2984.0,0.04948117,0.0
2985,2985.0,0.03038891,104904.16819820124
2986,2986.0,0.04918744,0.0
2987,2987.0,0.03856991,0.0
2988,2988.0,0.01979656,0.0
2989,2989.0,0.04294675,0.0
2990,2990.0,0.0163213,0.0
2991,2991.0,0.02251366,0.0
2992,2992.0,0.06073013,0.0
2993,2993.0,0.022416560000000002,0.0
2994,2994.0,0.07578768999999999,141519.9682692532
2995,2995.0,0.03038891,104904.16819820124
2996,2996.0,0.015414740000000001,0.0
2997,2997.0,0.02251368,0.0
2998,2998.0,0.21453849,50053.641712496436
2999,2999.0,0.04298624,0.0
3000,3000.0,0.030388940000000003,0.0
3001,3001.0,0.65777006,16305.806749550136
3002,3002.0,0.03039013,0.0
3003,3003.0,0.08911255,120178.70766799962
3004,3004.0,0.01541472,572761.7944406383
3005,3005.0,0.030740780000000002,348881.16332767095
3006,3006.0,0.02251374,0.0
3007,3007.0,0.02251368,0.0
3008,3008.0,0.29100569000000004,30292.61075960404
3009,3009.0,0.030390120000000003,352398.44712689513
3010,3010.0,0.8348320100000001,0.0
3011,3011.0,0.408326,0.0
3012,3012.0,0.020038970000000003,0.0
3013,3013.0,0.06566953,133897.54094478823
3014,3014.0,0.05095641,210168.47725340148
3015,3015.0,2.70159772,3964.1102066076655
3016,3016.0,0.13872279,0.0
3017,3017.0,1.56025604,0.0
3018,3018.0,7.4738282699999985,0.0
3019,3019.0,1.45910772,0.0
3020,3020.0,1.39268434,0.0
3021,3021.0,1.08429614,0.0
3022,3022.0,0.67646231,0.0
3023,3023.0,0.037242739999999996,0.0
3024,3024.0,0.02982951,0.0
3025,3025.0,0.08813228000000001,0.0
3026,3026.0,0.12143878,0.0
3027,3027.0,0.14633667,0.0
3028,3028.0,11.44453168,0.0
3029,3029.0,5.291652320000001,0.0
3030,3030.0,0.45574331000000007,0.0
3031,3031.0,0.05215757,0.0
3032,3032.0,9.54134188,0.0
3033,3033.0,0.027538740000000003,0.0
3034,3034.0,3.50209036,0.0
3035,3035.0,0.016189500000000002,192613.12677970284
3036,3036.0,0.02339809,133271.99852637545
3037,3037.0,0.01755743,188170.18401895952
3038,3038.0,3.4482037400000003,0.0
3039,3039.0,0.015414760000000001,0.0
3040,3040.0,3.15990398,0.0
3041,3041.0,2.08123573,0.0
3042,3042.0,0.5406136,0.0
3043,3043.0,0.056751720000000005,0.0
3044,3044.0,0.34063975,0.0
3045,3045.0,0.5630024400000001,0.0
3046,3046.0,0.14503632,0.0
3047,3047.0,0.08221028999999999,0.0
3048,3048.0,0.15178923,0.0
3049,3049.0,1.39895389,0.0
3050,3050.0,0.03150416,0.0
3051,3051.0,0.04153887,0.0
3052,3052.0,0.17173465000000002,0.0
3053,3053.0,0.11427158,0.0
3054,3054.0,0.03074203,265901.51053785323
3055,3055.0,0.74769673,10932.71093214491
3056,3056.0,0.10093828,0.0
3057,3057.0,0.17559293,0.0
3058,3058.0,1.00289888,8159.3712099867935
3059,3059.0,0.11533688,70873.70677965277
3060,3060.0,1.6934114900000001,4832.271598676822
3061,3061.0,0.027749720000000002,294886.73211837816
3062,3062.0,2.48778039,3290.8614944102837
3063,3063.0,14.33102884,0.0
3064,3064.0,0.28898139,27641.598865587843
3065,3065.0,0.07694158000000001,103817.82726582946
3066,3066.0,0.02943293,271895.4538335123
3067,3067.0,0.0440709,181757.00791225044
3068,3068.0,0.06273268000000001,81489.77422931713
3069,3069.0,0.36962439,21671.17521654888
3070,3070.0,0.019144829999999998,417712.6714627396
3071,3071.0,0.73108125,6992.481246099527
3072,3072.0,0.02251598,0.0
3073,3073.0,0.0521636,153331.77802145557
3074,3074.0,0.032044500000000004,249570.16804755884
3075,3075.0,0.030921640000000004,258605.2322580561
3076,3076.0,0.01348808,592896.6972319264
3077,3077.0,0.052163610000000006,0.0
3078,3078.0,0.03039523,0.0
3079,3079.0,0.39374551,20312.180707787626
3080,3080.0,0.026266860000000003,0.0
3081,3081.0,0.015416530000000001,0.0
3082,3082.0,0.16886257000000002,47440.53193078845
3083,3083.0,2.17072679,0.0
3084,3084.0,0.01541657,0.0
3085,3085.0,3.6174376400000003,2210.77791682402
3086,3086.0,1.63832349,0.0
3087,3087.0,0.24499416000000002,0.0
3088,3088.0,0.26815253,0.0
3089,3089.0,0.0178146,0.0
3090,3090.0,1.4478397,0.0
3091,3091.0,0.20148846,0.0
3092,3092.0,0.01541649,0.0
3093,3093.0,14.156769320000002,0.0
3094,3094.0,0.0098504,0.0
3095,3095.0,0.17675936,0.0
3096,3096.0,0.19497979000000001,41043.637702143395
3097,3097.0,0.50617212,9914.320113087222
3098,3098.0,67.35140717,116.68128842748868
3099,3099.0,1.6853882500000001,2977.564623462872
3100,3100.0,0.05972736,0.0
3101,3101.0,0.01819909,275477.07770003885
3102,3102.0,0.00166802,0.0
3103,3103.0,0.01897837,0.0
3104,3104.0,0.01947198,0.0
3105,3105.0,0.015416550000000001,0.0
3106,3106.0,0.20732019000000002,38630.55308795539
3107,3107.0,0.1980357,0.0
3108,3108.0,14.617387200000001,129.7413778571864
3109,3109.0,0.033439100000000006,0.0
3110,3110.0,0.05216416000000001,36451.69710391195
3111,3111.0,11.252946920000001,0.0
3112,3112.0,0.13899620000000001,0.0
3113,3113.0,0.015414760000000001,0.0
3114,3114.0,0.022513650000000003,395267.6846268819
3115,3115.0,0.03141104,103499.46095385573
3116,3116.0,0.01313543,0.0
3117,3117.0,0.05215969,62328.31728869554
3118,3118.0,0.03074067,0.0
3119,3119.0,0.030740780000000002,0.0
3120,3120.0,0.015414730000000001,213709.233959985
3121,3121.0,5.28889516,0.0
3122,3122.0,0.03038898,0.0
3123,3123.0,5.631227910000001,0.0
3124,3124.0,0.24686354000000002,13344.498503100132
3125,3125.0,0.03038893,0.0
3126,3126.0,0.20810382,0.0
3127,3127.0,1.94399734,1672.3406154454926
3128,3128.0,0.69441178,11588.14748793576
3129,3129.0,0.01044665,770632.8568488463
3130,3130.0,0.24466633000000002,13464.337900519451
3131,3131.0,1.7616290700000001,2900.222292539711
3132,3132.0,0.15101563,33831.70271845371
3133,3133.0,0.03566801,225606.8147339871
3134,3134.0,0.08706871999999999,92420.63193302948
3135,3135.0,0.07133581000000001,112803.73944026147
3136,3136.0,8.222646069999998,0.0
3137,3137.0,10.072554360000002,0.0
3138,3138.0,0.05950504,0.0
3139,3139.0,0.10766261,0.0
3140,3140.0,0.05497067,0.0
3141,3141.0,0.07547473999999998,0.0
3142,3142.0,0.05874216,136600.24241532828
3143,3143.0,8.01177743,0.0
3144,3144.0,0.8529333000000001,9383.886707202075
3145,3145.0,1.11231127,0.0
3146,3146.0,3.30731758,2428.031624347366
3147,3147.0,0.038836800000000005,207198.3403369999
3148,3148.0,2.01802394,3976.868433979034
3149,3149.0,0.0110734,0.0
3150,3150.0,0.0101831,0.0
3151,3151.0,0.08994609,0.0
3152,3152.0,0.032483040000000005,0.0
3153,3153.0,0.030390120000000003,0.0
3154,3154.0,0.045125950000000005,0.0
3155,3155.0,0.26350283,12295.298187120039
3156,3156.0,0.07201417,0.0
3157,3157.0,0.23996161000000002,0.0
3158,3158.0,0.49671047,0.0
3159,3159.0,0.022513650000000003,144130.9136457216
3160,3160.0,0.01200971,0.0
3161,3161.0,0.045027300000000006,197633.84231344095
3162,3162.0,0.0154147,210178.976431588
3163,3163.0,0.52700307,0.0
3164,3164.0,0.046470990000000004,0.0
3165,3165.0,0.04707077,0.0
3166,3166.0,0.78493239,0.0
3167,3167.0,0.19400591,41757.82895479833
3168,3168.0,0.29017521,27918.531035094275
3169,3169.0,0.015416370000000002,525497.6110459205
3170,3170.0,0.03378301,239802.9543844672
3171,3171.0,0.33297649,24346.554274747745
3172,3172.0,0.015416370000000002,0.0
3173,3173.0,6.348112670000001,1276.169158793459
3174,3174.0,0.049335750000000005,164206.79945070253
3175,3175.0,0.08705830999999999,0.0
3176,3176.0,0.01782324,452598.31399902597
3177,3177.0,0.44722465000000006,0.0
3178,3178.0,1.60477143,3194.610250507762
3179,3179.0,0.04961919,0.0
3180,3180.0,0.2342399,21886.191293626747
